11,481,.0000891300,.0001387950
11,491,.0000813760,.0000812350
11,501,.0000810940,.0000809540
11,511,.0000890600,.0000898320
11,521,.0000914440,.0000920360
11,531,.0001136170,.0000943700
11,541,.0000941500,.0000947510
11,551,.0000874560,.0001355790
11,561,.0000968240,.0000971060
11,571,.0001080460,.0001082260
11,581,.0001602060,.0001023450
11,591,.0001061730,.0001073050
11,601,.0001088780,.0001089680
11,611,.0001109810,.0001112920
11,621,.0001077460,.0001076950
11,631,.0001117030,.0001118330
11,641,.0001137970,.0001141780
11,651,.0001129550,.0001894420
11,661,.0001167520,.0001164520
11,671,.0001241770,.0002069240
11,681,.0001118530,.0001869670
11,691,.0001258900,.0001263610
11,701,.0001225140,.0001861150
11,711,.0001181860,.0001184160
11,721,.0001339160,.0001261200
11,731,.0002365210,.0001371820
11,741,.0001250280,.0002087080
11,751,.0002419780,.0001344960
11,761,.0001274530,.0001279440
11,771,.0001358790,.0001354980
11,781,.0001291960,.0001296070
11,791,.0001353180,.0001355880
11,801,.0001647140,.0005017860
11,811,.0001429920,.0001431430
11,821,.0001873170,.0001295270
11,831,.0001281740,.0001287150
11,841,.0001336550,.0001339050
11,851,.0001837010,.0001480620
11,861,.0002246490,.0001450370
11,871,.0001472900,.0001609970
11,881,.0002674100,.0002168330
11,891,.0002256610,.0001896920
11,901,.0002263820,.0001611070
11,911,.0002245890,.0004151920
11,921,.0001644230,.0001653250
11,931,.0001625200,.0001595440
11,941,.0003838920,.0016515530
11,951,.0001595640,.0002467610
11,961,.0001606670,.0001610370
11,971,.0001859550,.0002866070
11,981,.0001643430,.0001644940
11,991,.0001794220,.0002491350
21,1,.0000056410,.0000055900
21,11,.0000167320,.0000169930
21,21,.0000268010,.0000231940
21,31,.0000282540,.0000281040
21,41,.0000331840,.0000334940
21,51,.0000390040,.0000390250
21,61,.0004882710,.0000469900
21,71,.0000529010,.0000538520
21,81,.0000586220,.0000589130
21,91,.0000605260,.0000613670
21,101,.0000702940,.0000706950
21,111,.0000722580,.0000730790
21,121,.0001371920,.0000800430
21,131,.0000897010,.0000910840
21,141,.0000918650,.0001032370
21,151,.0001040180,.0001374420
21,161,.0001043690,.0001574800
21,171,.0001413800,.0001114530
21,181,.0001457070,.0001178350
21,191,.0002454780,.0002010330
21,201,.0001354380,.0001337150
21,211,.0001396160,.0002136970
21,221,.0001411400,.0001425120
21,231,.0002367320,.0001522910
21,241,.0001497760,.0001499860
21,251,.0001562880,.0001575010
21,261,.0001644940,.0001660670
21,271,.0001693930,.0001707250
21,281,.0001770770,.0001773780
21,291,.0001907330,.0001919860
21,301,.0001880580,.0001890510
21,311,.0001872770,.0001872770
21,321,.0003137580,.0003806360
21,331,.0002418210,.0002050210
21,341,.0002122750,.0000978560
21,351,.0002162830,.0002177760
21,361,.0002290970,.0002304290
21,371,.0002279850,.0002666690
21,381,.0002437850,.0002453280
21,391,.0002447470,.0002435750
21,401,.0002531620,.0002538640
21,411,.0002769980,.0002599060
21,421,.0002757060,.0003863570
21,431,.0006006450,.0002696240
21,441,.0002615990,.0002634030
21,451,.0002722090,.0003776810
21,461,.0002921570,.0003528530
21,471,.0002909150,.0002921170
21,481,.0002997310,.0003025070
21,491,.0006609600,.0003142790
21,501,.0003196700,.0003208320
21,511,.0003277450,.0003310810
21,521,.0003248090,.0003244180
21,531,.0003404590,.0003387160
21,541,.0005926500,.0003368020
21,551,.0003383350,.0032888750
21,561,.0005529140,.0006755280
21,571,.0004123360,.0005758580
21,581,.0003719490,.0003732020
21,591,.0006098830,.0003886520
21,601,.0005979000,.0004201210
21,611,.0003740230,.0003763580
21,621,.0003996720,.0004024070
21,631,.0003971480,.0004143610
21,641,.0004011550,.0004076270
21,651,.0004042710,.0004074870
21,661,.0004060940,.0004073070
21,671,.0005338480,.0004427140
21,681,.0004130180,.0009151750
21,691,.0004638950,.0004665200
21,701,.0007051340,.0004463510
21,711,.0010409350,.0016955850
21,721,.0007855580,.0007867000
21,731,.0004558890,.0004578830
21,741,.0010339430,.0004507490
21,751,.0004623210,.0004612600
21,761,.0004757780,.0004776100
21,771,.0004898540,.0004896540
21,781,.0004871890,.0008821020
21,791,.0004974190,.0005239890
21,801,.0006417740,.0004838320
21,811,.0005048530,.0008362350
21,821,.0008710310,.0005747060
21,831,.0005371350,.0005372750
21,841,.0005333070,.0005865590
21,851,.0005242700,.0005246500
21,861,.0007622240,.0008266570
21,871,.0005273050,.0005738140
21,881,.0005800670,.0005624330
21,891,.0005403700,.0008959390
21,901,.0005650480,.0006623830
21,911,.0005462420,.0005482660
21,921,.0005585550,.0006290800
21,931,.0008326380,.0005638250
21,941,.0004844600,.0005976700
21,951,.0009399630,.0005992020
21,961,.0009843770,.0006042520
21,971,.0007879830,.0005950140
21,981,.0005928610,.0005798860
21,991,.0006083500,.0006527040
31,1,.0000140670,.0000100290
31,11,.0000431620,.0000407680
31,21,.0000462380,.0000624790
31,31,.0000579100,.0000574990
31,41,.0000699430,.0001085670
31,51,.0000832390,.0000840400
31,61,.0000989690,.0001005620
31,71,.0001058220,.0001082970
31,81,.0001245880,.0001217920
31,91,.0003366410,.0001354580
31,101,.0001500160,.0001548450
31,111,.0001671490,.0001705050
31,121,.0002134470,.0001786010
31,131,.0001883700,.0001919660
31,141,.0002005420,.0002682110
31,151,.0002127050,.0002129460
31,161,.0002320420,.0002357490
31,171,.0007595290,.0002490950
31,181,.0005728630,.0002599250
31,191,.0002676910,.0002708460
31,201,.0002784110,.0002806050
31,211,.0002936200,.0005628730
31,221,.0003104620,.0003131880
31,231,.0003093800,.0004814280
31,241,.0005257830,.0003348180
31,251,.0004962160,.0003386760
31,261,.0003590450,.0003662000
31,271,.0003826290,.0003828000
31,281,.0003942310,.0003957550
31,291,.0006188500,.0004067260
31,301,.0004050720,.0004080990
31,311,.0004287370,.0004325050
31,321,.0005438270,.0004223550
31,331,.0005401700,.0007528060
31,341,.0004600880,.0006685450
31,351,.0004775800,.0007516330
31,361,.0007643380,.0008621740
31,371,.0007787050,.0007396510
31,381,.0007796960,.0008597490
31,391,.0005600180,.0007615420
31,401,.0005497580,.0006332280
31,411,.0005691660,.0005870190
31,421,.0007259040,.0005741550
31,431,.0005746360,.0005789040
31,441,.0006021290,.0006067280
31,451,.0009607520,.0006499900
31,461,.0006191810,.0006356420
31,471,.0006465030,.0006495290
31,481,.0006457220,.0006781230
31,491,.0006628840,.0006655190
31,501,.0007503010,.0006903460
31,511,.0007002760,.0007439180
31,521,.0006971790,.0007229890
31,531,.0007361940,.0007550300
31,541,.0007820310,.0007711610
31,551,.0007906380,.0007932920
31,561,.0007787450,.0007839050
31,571,.0013802020,.0007984230
31,581,.0008219070,.0007874810
31,591,.0008312350,.0008673740
31,601,.0008501310,.0008484280
31,611,.0008245830,.0008553510
31,621,.0008700190,.0008503710
31,631,.0008501010,.0008710710
31,641,.0008730250,.0012253170
31,651,.0009064390,.0009236810
31,661,.0009468750,.0009451730
31,671,.0008832650,.0009151950
31,681,.0009440500,.0013569280
31,691,.0009298930,.0010378990
31,701,.0011122410,.0009977320
31,711,.0013008000,.0012877450
31,721,.0012663850,.0009613540
31,731,.0009807700,.0009842470
31,741,.0010602520,.0013168510
31,751,.0012189650,.0010723550
31,761,.0010608230,.0010858710
31,771,.0010783560,.0016681010
31,781,.0010657330,.0012414970
31,791,.0010988150,.0010896780
31,801,.0011099870,.0012453850
31,811,.0011468270,.0010981740
31,821,.0011114000,.0011161990
31,831,.0011209870,.0011607140
31,841,.0019015660,.0011656630
31,851,.0015805440,.0011664740
31,861,.0011743400,.0012023130
31,871,.0011913920,.0012109590
31,881,.0012833570,.0019953550
31,891,.0018240580,.0011742400
31,901,.0012615650,.0012332620
31,911,.0014242160,.0012304360
31,921,.0014086270,.0012733980
31,931,.0012442530,.0013600640
31,941,.0020594670,.0016513290
31,951,.0013481110,.0012990870
31,961,.0017217030,.0013320100
31,971,.0013952210,.0013674270
31,981,.0014028760,.0013049280
31,991,.0021159550,.0013553650
41,1,.0000181140,.0000185850
41,11,.0000584820,.0000604150
41,21,.0000913950,.0000820460
41,31,.0001153700,.0001038180
41,41,.0001236760,.0001262900
41,51,.0001451370,.0001517090
41,61,.0001761160,.0001980480
41,71,.0002005920,.0002078760
41,81,.0002439350,.0002158820
41,91,.0002388260,.0002360200
41,101,.0002580120,.0003083880
41,111,.0002783600,.0007935730
41,121,.0005073780,.0004248610
41,131,.0004160730,.0003435850
41,141,.0004142800,.0003552580
41,151,.0004407680,.0003782110
41,161,.0004003940,.0012041160
41,171,.0004207620,.0004252010
41,181,.0004398790,.0004443580
41,191,.0004582040,.0006944450
41,201,.0007707700,.0003670070
41,211,.0005419630,.0005087310
41,221,.0005275260,.0003892740
41,231,.0007980320,.0009673750
41,241,.0005808280,.0007720130
41,251,.0006076280,.0009282200
41,261,.0008788860,.0006896050
41,271,.0007256530,.0006694370
41,281,.0008617130,.0006837940
41,291,.0007122990,.0007167770
41,301,.0007313250,.0007667130
41,311,.0007470850,.0007631750
41,321,.0007791560,.0007823320
41,331,.0007875420,.0007898860
41,341,.0010105170,.0008674540
41,351,.0011302360,.0008771330
41,361,.0008821430,.0008609520
41,371,.0009145640,.0010908710
41,381,.0011952090,.0009073000
41,391,.0009963500,.0011375400
41,401,.0009889260,.0009810710
41,411,.0011413370,.0010936560
41,421,.0010468460,.0009918820
41,431,.0011810520,.0010464450
41,441,.0011409660,.0010679060
41,451,.0011163090,.0011245440
41,461,.0010652510,.0010979740
41,471,.0013060400,.0017153910
41,481,.0013945610,.0011163190
41,491,.0011936660,.0013144170
41,501,.0022509120,.0020791660
41,511,.0024338110,.0022661920
41,521,.0012179930,.0012510260
41,531,.0015155300,.0012739090
41,541,.0022912700,.0013184550
41,551,.0013159400,.0017682820
41,561,.0018160330,.0017438350
41,571,.0013539720,.0013836490
41,581,.0013877160,.0014683400
41,591,.0014271120,.0015112220
41,601,.0016098900,.0014323520
41,611,.0014728390,.0014372510
41,621,.0025533790,.0015629500
41,631,.0015208700,.0038739270
41,641,.0022628360,.0018902150
41,651,.0020693660,.0017653160
41,661,.0015628200,.0015702750
41,671,.0015641120,.0024592100
41,681,.0016656760,.0016709670
41,691,.0019886620,.0016587030
41,701,.0016590040,.0017205910
41,711,.0017207010,.0017238580
41,721,.0018749750,.0016836100
41,731,.0016971460,.0017092900
41,741,.0020863490,.0017829600
41,751,.0020890440,.0021549490
41,761,.0019172160,.0024428190
41,771,.0022399120,.0018481350
41,781,.0018116520,.0020995580
41,791,.0019491770,.0020621530
41,801,.0019556590,.0020340190
41,811,.0018951140,.0024265860
41,821,.0022552000,.0019333270
41,831,.0021581360,.0019764690
41,841,.0019845340,.0031171850
41,851,.0018132770,.0020793750
41,861,.0020131800,.0023396820
41,871,.0021717510,.0021385580
41,881,.0040856510,.0020676830
41,891,.0030764570,.0035049440
41,901,.0021526950,.0025063600
41,911,.0021185300,.0021228280
41,921,.0023857090,.0022028300
41,931,.0022350820,.0022477860
41,941,.0022657400,.0022009770
41,951,.0025463960,.0022215370
41,961,.0023143240,.0025272900
41,971,.0029178040,.0026954200
41,981,.0027949300,.0024439410
41,991,.0030032270,.0048029390
51,1,.0000251580,.0000387230
51,11,.0000899820,.0000910840
51,21,.0001229550,.0001246080
51,31,.0001569200,.0001600250
51,41,.0002051620,.0001951520
51,51,.0002262210,.0002310000
51,61,.0002576920,.0002641240
51,71,.0002956840,.0002999920
51,81,.0003347480,.0003382950
51,91,.0003705270,.0003913860
51,101,.0003992020,.0005302210
51,111,.0004351500,.0011558740
51,121,.0004741040,.0004949740
51,131,.0005225670,.0008317960
51,141,.0009880750,.0005542470
51,151,.0005894040,.0006237900
51,161,.0009513340,.0010909000
51,171,.0006554100,.0006757290
51,181,.0006877620,.0007094130
51,191,.0007116770,.0007201830
51,201,.0007691870,.0008050550
51,211,.0008307840,.0012640310
51,221,.0011411160,.0008409030
51,231,.0009277800,.0008667230
51,241,.0009112980,.0012567770
51,251,.0009284110,.0009509640
51,261,.0009781660,.0009831450
51,271,.0018549370,.0010398830
51,281,.0015149890,.0010604620
51,291,.0011175910,.0011075120
51,301,.0011390520,.0011448130
51,311,.0014868660,.0011886870
51,321,.0013524690,.0011940370
51,331,.0012236140,.0012315980
51,341,.0012390330,.0016153400
51,351,.0018025070,.0017423230
51,361,.0017053420,.0016511790
51,371,.0015790310,.0017176450
51,381,.0014123330,.0021817400
51,391,.0016576910,.0018357510
51,401,.0017661980,.0018905150
51,411,.0015356280,.0017252380
51,421,.0023008480,.0016170140
51,431,.0016863260,.0024069760
51,441,.0025727460,.0025513760
51,451,.0016492950,.0025898390
51,461,.0026592610,.0026483110
51,471,.0027837990,.0027700520
51,481,.0019021260,.0028917550
51,491,.0018388670,.0018991610
51,501,.0020609700,.0020678530
51,511,.0018784620,.0029673790
51,521,.0019224060,.0019630540
51,531,.0019248310,.0019324750
51,541,.0025559340,.0022647690
51,551,.0020753680,.0034306720
51,561,.0036417840,.0020632040
51,571,.0038703800,.0028915740
51,581,.0030368620,.0024803700
51,591,.0031624790,.0030695230
51,601,.0023402930,.0027421290
51,611,.0050813500,.0026085750
51,621,.0027702530,.0030966850
51,631,.0027205600,.0038261260
51,641,.0024039540,.0025235630
51,651,.0023908390,.0027194750
51,661,.0028123630,.0024732160
51,671,.0024626370,.0027665660
51,681,.0027491820,.0026335120
51,691,.0031338660,.0034368230
51,701,.0028251680,.0028490330
51,711,.0026551130,.0026693200
51,721,.0028071730,.0031902040
51,731,.0027062510,.0028341750
51,741,.0027240550,.0027351560
51,751,.0048713830,.0037601600
51,761,.0038014680,.0032845830
51,771,.0029313400,.0028739610
51,781,.0029661960,.0035883550
51,791,.0029434230,.0042395050
51,801,.0054564650,.0032055530
51,811,.0041300460,.0041302870
51,821,.0033355210,.0040491020
51,831,.0039145950,.0047111600
51,841,.0041795620,.0036117510
51,851,.0031684730,.0035114260
51,861,.0044742930,.0030953530
51,871,.0033200510,.0034056040
51,881,.0031755960,.0033604880
51,891,.0034819700,.0032518310
51,901,.0033587050,.0032470220
51,911,.0056219910,.0033688640
51,921,.0039714730,.0035554200
51,931,.0038799590,.0038830860
51,941,.0041086460,.0044058830
51,951,.0035273260,.0045026540
51,961,.0037883150,.0043524100
51,971,.0097936450,.0059229650
51,981,.0047352590,.0046638340
51,991,.0067198310,.0044583430
61,1,.0000387640,.0000376010
61,11,.0001255500,.0001306290
61,21,.0005140910,.0005728320
61,31,.0002427130,.0003747050
61,41,.0003460300,.0003066250
61,51,.0003244690,.0003310020
61,61,.0003750450,.0003838720
61,71,.0004358210,.0004298800
61,81,.0004650870,.0005329470
61,91,.0006722210,.0005209230
61,101,.0005716600,.0006651680
61,111,.0006613610,.0006367040
61,121,.0008498610,.0006817600
61,131,.0007197930,.0007308340
61,141,.0014007610,.0007973800
61,151,.0008509530,.0009496110
61,161,.0008788660,.0028397940
61,171,.0009214370,.0012263690
61,181,.0010661530,.0015627000
61,191,.0010868230,.0010329800
61,201,.0011878360,.0010905790
61,211,.0011351150,.0011422680
61,221,.0017952050,.0018708180
61,231,.0019890200,.0014715860
61,241,.0031258810,.0013752630
61,251,.0014481610,.0017626320
61,261,.0014201490,.0026119110
61,271,.0018987000,.0025239940
61,281,.0015018940,.0015166720
61,291,.0018874990,.0019765390
61,301,.0019202920,.0016032670
61,311,.0018330260,.0016469400
61,321,.0021496900,.0017045200
61,331,.0017598660,.0021094690
61,341,.0019794350,.0021659710
61,351,.0018701160,.0020206730
61,361,.0019097620,.0019633540
61,371,.0019991120,.0019614400
61,381,.0026016520,.0029531010
61,391,.0024630270,.0024040150
61,401,.0021273070,.0021994250
61,411,.0025669050,.0022275480
61,421,.0022572250,.0039769340
61,431,.0023622850,.0023156960
61,441,.0026619960,.0023327280
61,451,.0034940430,.0025867130
61,461,.0027840890,.0037979560
61,471,.0025610440,.0035287190
61,481,.0044988990,.0090804160
61,491,.0041403050,.0045824890
61,501,.0045062230,.0036263200
61,511,.0033222550,.0060416420
61,521,.0027404560,.0032314830
61,531,.0051194130,.0027947290
61,541,.0033514620,.0028684000
61,551,.0029342560,.0029765060
61,561,.0032538750,.0052195130
61,571,.0054176310,.0033820010
61,581,.0038194540,.0031521710
61,591,.0030847420,.0070393960
61,601,.0037254340,.0033327750
61,611,.0031871780,.0038946680
61,621,.0037619940,.0040157900
61,631,.0034865280,.0038950270
61,641,.0035655100,.0058247560
61,651,.0050438890,.0046555080
61,661,.0034246710,.0036750780
61,671,.0043763850,.0038215680
61,681,.0047019780,.0042134150
61,691,.0048951690,.0044055010
61,701,.0044731670,.0040163800
61,711,.0043103220,.0046074060
61,721,.0058167810,.0049600090
61,731,.0093655390,.0058349850
61,741,.0085126050,.0070988480
61,751,.0046337990,.0050220730
61,761,.0059270820,.0052608160
61,771,.0044367010,.0072389640
61,781,.0045519500,.0046996020
61,791,.0044289660,.0045011930
61,801,.0046021360,.0046831100
61,811,.0045168730,.0045472710
61,821,.0046049620,.0046855150
61,831,.0048088540,.0045509990
61,841,.0053302840,.0048622720
61,851,.0048235880,.0073537230
61,861,.0048701880,.0048417030
61,871,.0053004980,.0054929950
61,881,.0047787830,.0046389160
61,891,.0052135220,.0046556490
61,901,.0100790010,.0052432580
61,911,.0053383540,.0055272580
61,921,.0053211680,.0054136740
61,931,.0048339180,.0051803580
61,941,.0054026230,.0054195950
61,951,.0091830020,.0058557160
61,961,.0059778000,.0094610620
61,971,.0057684400,.0057024850
61,981,.0092586160,.0055896790
61,991,.0060413510,.0056918940
71,1,.0000489240,.0000489540
71,11,.0001708460,.0001771080
71,21,.0002347480,.0002416510
71,31,.0002996810,.0004662590
71,41,.0003653570,.0003749960
71,51,.0004316830,.0004722400
71,61,.0007666920,.0005006950
71,71,.0005720910,.0005805770
71,81,.0006754580,.0010044150
71,91,.0009078510,.0007188900
71,101,.0008470850,.0008577760
71,111,.0016609260,.0009647900
71,121,.0009232310,.0015256000
71,131,.0014334640,.0027414680
71,141,.0010473170,.0011497020
71,151,.0011602830,.0011883860
71,161,.0014892790,.0018004540
71,171,.0016743230,.0013240450
71,181,.0015990600,.0013429310
71,191,.0013859530,.0014492140
71,201,.0015298170,.0014964240
71,211,.0015913350,.0016423520
71,221,.0016683020,.0017003530
71,231,.0017068850,.0025240260
71,241,.0021972800,.0018255610
71,251,.0022320060,.0018943420
71,261,.0021254930,.0022669230
71,271,.0026326300,.0025633380
71,281,.0025260170,.0024888660
71,291,.0035343010,.0034377660
71,301,.0021545090,.0024345940
71,311,.0027753650,.0022648790
71,321,.0022582970,.0024566750
71,331,.0027585010,.0026653330
71,341,.0042360220,.0029837380
71,351,.0032234570,.0025159980
71,361,.0029687210,.0028145970
71,371,.0040422240,.0029791460
71,381,.0030510290,.0027676480
71,391,.0041866540,.0057815720
71,401,.0033076380,.0058280350
71,411,.0036883130,.0034956760
71,421,.0036207050,.0036415250
71,431,.0057061920,.0039516760
71,441,.0033125670,.0031583430
71,451,.0041372280,.0035028100
71,461,.0035545390,.0032914870
71,471,.0038409950,.0038484290
71,481,.0034493380,.0039256560
71,491,.0068687280,.0039675660
71,501,.0035963590,.0036140420
71,511,.0039093150,.0039988860
71,521,.0042226430,.0040092250
71,531,.0049997570,.0041987970
71,541,.0037870220,.0038194740
71,551,.0039387010,.0048473270
71,561,.0044254090,.0044652650
71,571,.0041686190,.0042012510
71,581,.0048958960,.0048359920
71,591,.0063265450,.0042239150
71,601,.0042909920,.0052131420
71,611,.0043308690,.0052714530
71,621,.0045267830,.0044649540
71,631,.0044975660,.0046686330
71,641,.0050404520,.0050190710
71,651,.0076681730,.0093708600
71,661,.0062553380,.0050975210
71,671,.0052516950,.0053466560
71,681,.0049307630,.0048194200
71,691,.0050065570,.0054580390
71,701,.0057484020,.0053539800
71,711,.0060980890,.0054285420
71,721,.0056496330,.0056754030
71,731,.0058046300,.0062124570
71,741,.0085085720,.0053438000
71,751,.0054331210,.0054261450
71,761,.0060786420,.0061848950
71,771,.0055257370,.0061434850
71,781,.0054637190,.0054916820
71,791,.0062971790,.0063247210
71,801,.0061694950,.0067800790
71,811,.0066638270,.0068392220
71,821,.0064171370,.0067223590
71,831,.0063251820,.0067989350
71,841,.0059037780,.0069849500
71,851,.0071070430,.0063796450
71,861,.0061178570,.0061026980
71,871,.0064376060,.0076838100
71,881,.0072513580,.0077256120
71,891,.0073396470,.0069346040
71,901,.0076517020,.0072810050
71,911,.0066560730,.0065049950
71,921,.0077459910,.0070981260
71,931,.0080396500,.0126639290
71,941,.0073072950,.0076179070
71,951,.0087954520,.0129513780
71,961,.0069964320,.0069463770
71,971,.0068530390,.0072877570
71,981,.0079486780,.0080132510
71,991,.0077503100,.0079093530
81,1,.0000949410,.0000624190
81,11,.0003027780,.0006057760
81,21,.0003073960,.0004516010
81,31,.0003860970,.0004005540
81,41,.0011502330,.0005726520
81,51,.0007436980,.0005720210
81,61,.0006864590,.0006828920
81,71,.0009256150,.0008576150
81,81,.0014116920,.0011295540
81,91,.0023040720,.0018251820
81,101,.0010141540,.0010362260
81,111,.0012468370,.0011170700
81,121,.0012202070,.0011956800
81,131,.0012999690,.0012938880
81,141,.0015071340,.0015384540
81,151,.0026279510,.0032571010
81,161,.0022121180,.0021889340
81,171,.0057219300,.0016508680
81,181,.0017895330,.0019316340
81,191,.0019237990,.0021978420
81,201,.0032228760,.0019283070
81,211,.0024586180,.0023886350
81,221,.0025621860,.0023346420
81,231,.0022269960,.0025501210
81,241,.0029099600,.0031096200
81,251,.0032279350,.0023849890
81,261,.0024544300,.0061959960
81,271,.0026121620,.0031392370
81,281,.0033778020,.0027874460
81,291,.0028560860,.0028777780
81,301,.0028715660,.0029618480
81,311,.0030335150,.0030725500
81,321,.0035509920,.0034462820
81,331,.0034456910,.0035042120
81,341,.0032254510,.0036844160
81,351,.0035686860,.0032921880
81,361,.0037918210,.0034066160
81,371,.0042076640,.0038834550
81,381,.0046010640,.0069682680
81,391,.0037690780,.0037539890
81,401,.0038390410,.0037527970
81,411,.0083591300,.0061068960
81,421,.0039107470,.0039934460
81,431,.0040138640,.0040370280
81,441,.0041741700,.0042918050
81,451,.0042860040,.0042193370
81,461,.0043772570,.0043107010
81,471,.0044264910,.0044092280
81,481,.0046577220,.0050786550
81,491,.0046366420,.0047017260
81,501,.0048305520,.0047801960
81,511,.0051434980,.0095854110
81,521,.0101980080,.0049358420
81,531,.0050094430,.0055159690
81,541,.0059333180,.0058415990
81,551,.0058733600,.0056546430
81,561,.0115227150,.0070192070
81,571,.0068825340,.0057238050
81,581,.0055123650,.0088458190
81,591,.0060016150,.0055120710
81,601,.0073979300,.0063908180
81,611,.0095341690,.0062695660
81,621,.0057208690,.0059535230
81,631,.0067982150,.0093788560
81,641,.0063076490,.0068311370
81,651,.0071755340,.0059657670
81,661,.0069210580,.0065642880
81,671,.0071341950,.0071217310
81,681,.0070729180,.0069900100
81,691,.0072292760,.0071562360
81,701,.0067035640,.0066712440
81,711,.0088388730,.0097849490
81,721,.0081995660,.0075176260
81,731,.0074943120,.0077901460
81,741,.0079176090,.0075180460
